tract,state_abbr,year,annual_change,hpi,hpi1990,hpi2000,,,,
24003701400,MD,2004,23.15,319.53,204.89,152.43,,,,
24003701400,MD,2005,18.88,379.85,243.57,181.2,,,,
24003701400,MD,2006,11.55,423.71,271.7,202.13,,,,
24003701400,MD,2007,-1.73,416.38,266.99,198.63,,,,
24003701400,MD,2008,-2.96,404.04,259.08,192.74,,,,
24003701400,MD,2009,-11.33,358.26,229.73,170.9,,,,
24003701400,MD,2010,-7.04,333.05,213.56,158.88,,,,
24003701400,MD,2011,-0.09,332.74,213.36,158.73,,,,
24003701400,MD,2012,-1.59,327.44,209.96,156.2,,,,
24003701400,MD,2013,7.15,350.85,224.98,167.37,,,,
24003701400,MD,2014,1.86,357.37,229.16,170.48,,,,
24003701400,MD,2015,-2.75,347.56,222.86,165.8,,,,
24003701400,MD,2016,3.76,360.63,231.25,172.03,,,,
24003701400,MD,2017,5.13,379.13,243.11,180.86,,,,
24003701400,MD,2018,9.15,413.81,265.35,197.4,,,,
24003701400,MD,2019,2.44,423.89,271.81,202.21,,,,
24003702100,MD,1985,,100,60.04,48.59,,,,
24003702100,MD,1986,15.83,115.83,69.54,56.28,,,,
24003702100,MD,1987,9.58,126.92,76.2,61.67,,,,
24003702100,MD,1988,12.98,143.4,86.09,69.68,,,,
24003702100,MD,1989,10.36,158.26,95.02,76.9,,,,
24003702100,MD,1990,5.24,166.56,100,80.93,,,,
24003702100,MD,1991,2.52,170.75,102.52,82.97,,,,
24003702100,MD,1992,3.15,176.14,105.75,85.58,,,,
24003702100,MD,1993,-0.73,174.85,104.98,84.96,,,,
24003702100,MD,1994,0.19,175.18,105.17,85.12,,,,
24003702100,MD,1995,0.3,175.7,105.49,85.37,,,,
24003702100,MD,1996,-0.27,175.23,105.2,85.14,,,,
24003702100,MD,1997,3.37,181.13,108.74,88.01,,,,
24003702100,MD,1998,3.5,187.46,112.55,91.08,,,,
24003702100,MD,1999,5.41,197.6,118.63,96.01,,,,
24003702100,MD,2000,4.16,205.81,123.56,100,,,,
24003702100,MD,2001,11.34,229.15,137.58,111.34,,,,
24003702100,MD,2002,11.75,256.07,153.74,124.42,,,,
24003702100,MD,2003,8.71,278.37,167.12,135.25,,,,
24003702100,MD,2004,16.89,325.38,195.35,158.1,,,,
24003702100,MD,2005,20.93,393.47,236.23,191.18,,,,
24003702100,MD,2006,11.11,437.19,262.48,212.42,,,,
24003702100,MD,2007,-2.05,428.22,257.09,208.06,,,,
24003702100,MD,2008,-2.37,418.09,251.01,203.14,,,,
24003702100,MD,2009,-8.73,381.59,229.1,185.41,,,,
24003702100,MD,2010,-2.41,372.38,223.57,180.93,,,,
24003702100,MD,2011,-4.87,354.24,212.68,172.12,,,,
24003702100,MD,2012,-0.78,351.49,211.03,170.78,,,,
24003702100,MD,2013,2.37,359.83,216.04,174.84,,,,
24003702100,MD,2014,-0.64,357.52,214.65,173.71,,,,
24003702100,MD,2015,4.2,372.55,223.67,181.01,,,,
24003702100,MD,2016,2.81,383.03,229.96,186.11,,,,
24003702100,MD,2017,-1.98,375.45,225.41,182.43,,,,
24003702100,MD,2018,7.63,404.11,242.62,196.35,,,,
24003702100,MD,2019,-1.19,399.32,239.74,194.02,,,,
24003702204,MD,1986,,100,75.76,62.55,,,,
24003702204,MD,1987,3.75,103.75,78.61,64.9,,,,
24003702204,MD,1988,16.29,120.65,91.41,75.47,,,,
24003702204,MD,1989,9.73,132.39,100.31,82.81,,,,
24003702204,MD,1990,-0.31,131.99,100,82.56,,,,
24003702204,MD,1991,1.27,133.67,101.27,83.61,,,,
24003702204,MD,1992,1.15,135.21,102.44,84.57,,,,
24003702204,MD,1993,0.93,136.46,103.39,85.36,,,,
24003702204,MD,1994,0.79,137.55,104.21,86.04,,,,
24003702204,MD,1995,-1.79,135.08,102.34,84.49,,,,
24003702204,MD,1996,1.66,137.33,104.04,85.9,,,,
24003702204,MD,1997,2.57,140.86,106.72,88.11,,,,
24003702204,MD,1998,0.96,142.2,107.74,88.95,,,,
24003702204,MD,1999,4.07,147.99,112.12,92.57,,,,
24003702204,MD,2000,8.03,159.87,121.12,100,,,,
24003702204,MD,2001,8.88,174.07,131.88,108.88,,,,
24003702204,MD,2002,13.15,196.96,149.23,123.2,,,,
24003702204,MD,2003,8,212.71,161.16,133.05,,,,
24003702204,MD,2004,16.64,248.11,187.98,155.2,,,,
24003702204,MD,2005,21.95,302.56,229.23,189.25,,,,
24003702204,MD,2006,9.05,329.93,249.97,206.37,,,,
24003702204,MD,2007,-2.06,323.12,244.81,202.11,,,,
24003702204,MD,2008,-1.22,319.17,241.81,199.64,,,,
24003702204,MD,2009,-10.39,286.01,216.69,178.9,,,,
24003702204,MD,2010,-1.03,283.06,214.46,177.06,,,,
24003702204,MD,2011,-1.03,280.16,212.26,175.24,,,,
24003702204,MD,2012,-1.24,276.67,209.62,173.06,,,,
24003702204,MD,2013,3.37,285.99,216.68,178.89,,,,
24003702204,MD,2014,3.65,296.44,224.59,185.42,,,,
24003702204,MD,2015,-3.08,287.31,217.68,179.72,,,,
24003702204,MD,2016,2.31,293.95,222.71,183.87,,,,
24003702204,MD,2017,-0.17,293.44,222.32,183.55,,,,
24003702204,MD,2018,7.21,314.59,238.35,196.78,,,,
24003702204,MD,2019,1.31,318.7,241.46,199.35,,,,
24003702205,MD,1984,,100,63.63,54.85,,,,
24003702205,MD,1985,9.54,109.54,69.71,60.09,,,,
24003702205,MD,1986,3.16,113,71.91,61.98,,,,
24003702205,MD,1987,11,125.43,79.81,68.8,,,,
24003702205,MD,1988,10.97,139.19,88.57,76.35,,,,
24003702205,MD,1989,10.38,153.64,97.77,84.28,,,,
24003702205,MD,1990,2.28,157.15,100,86.2,,,,
24003702205,MD,1991,-0.83,155.84,99.17,85.48,,,,
24003702205,MD,1992,0.37,156.42,99.53,85.8,,,,
24003702205,MD,1993,-0.58,155.51,98.95,85.3,,,,
24003702205,MD,1994,1.74,158.2,100.67,86.78,,,,
24003702205,MD,1995,-0.53,157.37,100.14,86.32,,,,
24003702205,MD,1996,2.52,161.33,102.66,88.5,,,,
24003702205,MD,1997,-1.85,158.35,100.76,86.86,,,,
24003702205,MD,1998,3.48,163.86,104.27,89.89,,,,
24003702205,MD,1999,1.32,166.03,105.65,91.07,,,,
24003702205,MD,2000,9.8,182.3,116.01,100,,,,
24003702205,MD,2001,10.36,201.18,128.02,110.36,,,,
24003702205,MD,2002,10.13,221.56,140.98,121.53,,,,
24003702205,MD,2003,9.94,243.58,155,133.61,,,,
24003702205,MD,2004,18.85,289.49,184.21,158.79,,,,
24003702205,MD,2005,21.38,351.39,223.6,192.75,,,,
24003702205,MD,2006,9.58,385.05,245.02,211.22,,,,
24003702205,MD,2007,-2.13,376.86,239.81,206.72,,,,
24003702205,MD,2008,-1.77,370.17,235.55,203.05,,,,
24003702205,MD,2009,-9.7,334.25,212.7,183.35,,,,
24003702205,MD,2010,0.22,335,213.17,183.76,,,,
24003702205,MD,2011,-4.07,321.35,204.49,176.27,,,,
24003702205,MD,2012,0.28,322.24,205.05,176.76,,,,
24003702205,MD,2013,0.15,322.73,205.37,177.03,,,,
24003702205,MD,2014,6.39,343.35,218.49,188.34,,,,
24003702205,MD,2015,-1.86,336.97,214.42,184.84,,,,
24003702205,MD,2016,3.6,349.1,222.14,191.49,,,,
24003702205,MD,2017,1.97,355.96,226.51,195.26,,,,
24003702205,MD,2018,4.36,371.49,236.39,203.78,,,,
24003702205,MD,2019,1.1,375.58,238.99,206.02,,,,
24003702206,MD,1986,,100,68,62.16,,,,
24003702206,MD,1987,6.17,106.17,72.19,65.99,,,,
24003702206,MD,1988,22.13,129.67,88.17,80.6,,,,
24003702206,MD,1989,9.2,141.6,96.28,88.01,,,,
24003702206,MD,1990,3.86,147.07,100,91.41,,,,
24003702206,MD,1991,-1.21,145.29,98.79,90.3,,,,
24003702206,MD,1992,3.86,150.89,102.6,93.79,,,,
24003702206,MD,1993,-1.49,148.64,101.07,92.39,,,,
24003702206,MD,1994,0.6,149.53,101.67,92.94,,,,
24003702206,MD,1995,-1.8,146.84,99.84,91.27,,,,
24003702206,MD,1996,3.44,151.89,103.28,94.41,,,,
24003702206,MD,1997,-2.2,148.55,101.01,92.33,,,,
24003702206,MD,1998,2.3,151.96,103.33,94.45,,,,
24003702206,MD,1999,2.7,156.07,106.12,97,,,,
24003702206,MD,2000,3.09,160.89,109.4,100,,,,
24003702206,MD,2001,12.34,180.74,122.89,112.34,,,,
24003702206,MD,2002,11.19,200.95,136.64,124.9,,,,
24003702206,MD,2003,11.73,224.52,152.66,139.55,,,,
24003702206,MD,2004,12.15,251.79,171.21,156.5,,,,
24003702206,MD,2005,31.73,331.68,225.52,206.16,,,,
24003702206,MD,2006,8.94,361.31,245.68,224.58,,,,
24003702206,MD,2007,-1.67,355.29,241.58,220.83,,,,
24003702206,MD,2008,-9.3,322.26,219.12,200.3,,,,
24003702206,MD,2009,-2.99,312.64,212.58,194.32,,,,
24003702206,MD,2010,-6.08,293.64,199.66,182.51,,,,
24003702206,MD,2011,-4.28,281.08,191.12,174.71,,,,
24003702206,MD,2012,-0.83,278.74,189.53,173.25,,,,
24003702206,MD,2013,-2.69,271.23,184.42,168.59,,,,
24003702206,MD,2014,22.55,332.38,226,206.59,,,,
24003702206,MD,2015,-18.61,270.54,183.95,168.15,,,,
24003702206,MD,2016,14.79,310.55,211.16,193.02,,,,
24003702206,MD,2017,2.99,319.83,217.47,198.79,,,,
24003702206,MD,2018,,,,,,,,
24003702206,MD,2019,,312.12,212.23,194,,,,
24003702208,MD,1981,,100,57.26,50.11,,,,
24003702208,MD,1982,-1.79,98.21,56.23,49.21,,,,
24003702208,MD,1983,,,,,,,,
24003702208,MD,1984,,,,,,,,
24003702208,MD,1985,,117.41,67.22,58.83,,,,
24003702208,MD,1986,4.97,123.24,70.56,61.76,,,,
24003702208,MD,1987,8.94,134.26,76.87,67.28,,,,
24003702208,MD,1988,12.28,150.75,86.31,75.54,,,,
24003702208,MD,1989,9.58,165.19,94.58,82.78,,,,
24003702208,MD,1990,5.73,174.66,100,87.52,,,,
24003702208,MD,1991,-1.32,172.35,98.68,86.36,,,,
24003702208,MD,1992,2.47,176.6,101.11,88.49,,,,
24003702208,MD,1993,0.53,177.54,101.65,88.97,,,,
24003702208,MD,1994,-0.74,176.22,100.9,88.3,,,,
24003702208,MD,1995,2.12,179.97,103.04,90.18,,,,
24003702208,MD,1996,-1.89,176.56,101.09,88.47,,,,
24003702208,MD,1997,2.07,180.21,103.18,90.3,,,,
24003702208,MD,1998,-0.2,179.85,102.97,90.12,,,,
24003702208,MD,1999,10.55,198.82,113.84,99.63,,,,
24003702208,MD,2000,0.37,199.56,114.26,100,,,,
24003702208,MD,2001,10.39,220.3,126.13,110.39,,,,
24003702208,MD,2002,13.79,250.68,143.53,125.62,,,,
24003702208,MD,2003,11.02,278.3,159.34,139.46,,,,
24003702208,MD,2004,17.73,327.65,187.6,164.18,,,,
24003702208,MD,2005,23.91,406,232.46,203.45,,,,
24003702208,MD,2006,13.79,461.98,264.51,231.5,,,,
24003702208,MD,2007,-5.96,434.45,248.74,217.7,,,,
24003702208,MD,2008,-3.3,420.11,240.53,210.52,,,,
24003702208,MD,2009,-8.26,385.42,220.67,193.13,,,,
24003702208,MD,2010,-8.46,352.8,202,176.79,,,,
24003702208,MD,2011,-0.39,351.42,201.21,176.1,,,,
24003702208,MD,2012,-3.36,339.62,194.45,170.18,,,,
24003702208,MD,2013,7.64,365.57,209.31,183.19,,,,
24003702208,MD,2014,,,,,,,,
24003702208,MD,2015,,370.57,212.17,185.69,,,,
24003702208,MD,2016,,,,,,,,
24003702208,MD,2017,,426.21,244.03,213.57,,,,
24003702208,MD,2018,,,,,,,,
24003702208,MD,2019,,,,,,,,
24003702209,MD,1990,,100,100,82.11,,,,
24003702209,MD,1991,0.45,100.45,100.45,82.48,,,,
24003702209,MD,1992,-1.31,99.13,99.13,81.4,,,,
24003702209,MD,1993,1.9,101.02,101.02,82.95,,,,
24003702209,MD,1994,2.11,103.15,103.15,84.7,,,,
24003702209,MD,1995,0.71,103.88,103.88,85.3,,,,
24003702209,MD,1996,0.55,104.45,104.45,85.77,,,,
24003702209,MD,1997,2.72,107.29,107.29,88.1,,,,
24003702209,MD,1998,1.61,109.02,109.02,89.52,,,,
24003702209,MD,1999,-0.02,109,109,89.5,,,,
24003702209,MD,2000,11.73,121.78,121.78,100,,,,
24003702209,MD,2001,4.13,126.82,126.82,104.13,,,,
24003702209,MD,2002,17.04,148.43,148.43,121.88,,,,
24003702209,MD,2003,7.64,159.77,159.77,131.19,,,,
24003702209,MD,2004,18.27,188.96,188.96,155.16,,,,
24003702209,MD,2005,22.95,232.32,232.32,190.76,,,,
24003702209,MD,2006,13.57,263.84,263.84,216.64,,,,
24003702209,MD,2007,-7.17,244.92,244.92,201.11,,,,
24003702209,MD,2008,-2.89,237.85,237.85,195.3,,,,
24003702209,MD,2009,-5.14,225.63,225.63,185.27,,,,
24003702209,MD,2010,-3.21,218.38,218.38,179.32,,,,
24003702209,MD,2011,-2.84,212.18,212.18,174.23,,,,
24003702209,MD,2012,0.8,213.88,213.88,175.62,,,,
24003702209,MD,2013,-6.13,200.77,200.77,164.85,,,,
24003702209,MD,2014,7.61,216.05,216.05,177.4,,,,
24003702209,MD,2015,5.19,227.27,227.27,186.62,,,,
24003702209,MD,2016,,,,,,,,
24003702209,MD,2017,,242.51,242.51,199.13,,,,
24003702209,MD,2018,,,,,,,,
24003702209,MD,2019,,246.76,246.76,202.62,,,,
24003702300,MD,1986,,100,67.6,53.68,,,,
24003702300,MD,1987,17.57,117.57,79.48,63.11,,,,
24003702300,MD,1988,8.46,127.52,86.2,68.45,,,,
24003702300,MD,1989,7.88,137.57,93,73.85,,,,
24003702300,MD,1990,7.53,147.93,100,79.4,,,,
24003702300,MD,1991,1.74,150.5,101.74,80.79,,,,
24003702300,MD,1992,0.68,151.52,102.43,81.33,,,,
24003702300,MD,1993,2.53,155.36,105.02,83.39,,,,
24003702300,MD,1994,-2.92,150.82,101.96,80.96,,,,
24003702300,MD,1995,3.01,155.36,105.02,83.39,,,,
24003702300,MD,1996,0.54,156.2,105.59,83.84,,,,
24003702300,MD,1997,0.21,156.53,105.81,84.02,,,,
24003702300,MD,1998,5.25,164.74,111.37,88.43,,,,
24003702300,MD,1999,1.47,167.16,113,89.73,,,,
24003702300,MD,2000,11.45,186.3,125.94,100,,,,
24003702300,MD,2001,6.96,199.26,134.7,106.96,,,,
24003702300,MD,2002,9.73,218.65,147.81,117.37,,,,
24003702300,MD,2003,10.52,241.65,163.36,129.71,,,,
24003702300,MD,2004,18.1,285.39,192.93,153.19,,,,
24003702300,MD,2005,18.11,337.08,227.87,180.94,,,,
24003702300,MD,2006,12.75,380.05,256.91,204,,,,
24003702300,MD,2007,2.94,391.23,264.47,210,,,,
24003702300,MD,2008,-5.39,370.13,250.21,198.68,,,,
24003702300,MD,2009,-8.41,338.99,229.16,181.96,,,,
24003702300,MD,2010,-11.26,300.83,203.36,161.48,,,,
24003702300,MD,2011,0.99,303.8,205.37,163.07,,,,
24003702300,MD,2012,-1.37,299.65,202.56,160.84,,,,
24003702300,MD,2013,3.21,309.25,209.06,166,,,,
24003702300,MD,2014,0,309.27,209.07,166.01,,,,
24003702300,MD,2015,5.48,326.2,220.51,175.1,,,,
24003702300,MD,2016,-0.21,325.53,220.06,174.74,,,,
24003702300,MD,2017,1.69,331.02,223.77,177.69,,,,
24003702300,MD,2018,0.68,333.28,225.3,178.89,,,,
24003702300,MD,2019,4.82,349.33,236.15,187.51,,,,
24003702402,MD,1985,,100,67.17,56.3,,,,
24003702402,MD,1986,4.39,104.39,70.13,58.77,,,,
24003702402,MD,1987,13.08,118.05,79.3,66.46,,,,
24003702402,MD,1988,10.37,130.3,87.53,73.36,,,,
24003702402,MD,1989,7.32,139.84,93.94,78.73,,,,
24003702402,MD,1990,6.45,148.87,100,83.81,,,,
24003702402,MD,1991,-1.51,146.62,98.49,82.54,,,,
24003702402,MD,1992,-0.24,146.27,98.26,82.35,,,,
24003702402,MD,1993,1.22,148.05,99.45,83.35,,,,
24003702402,MD,1994,2.16,151.25,101.6,85.15,,,,
24003702402,MD,1995,-1.77,148.58,99.81,83.65,,,,
24003702402,MD,1996,2.13,151.75,101.93,85.43,,,,
24003702402,MD,1997,-0.68,150.71,101.24,84.85,,,,
24003702402,MD,1998,2.27,154.13,103.54,86.77,,,,
24003702402,MD,1999,2.72,158.32,106.35,89.13,,,,
24003702402,MD,2000,12.2,177.62,119.32,100,,,,
24003702402,MD,2001,8.42,192.58,129.36,108.42,,,,
24003702402,MD,2002,9.97,211.78,142.26,119.23,,,,
24003702402,MD,2003,9.43,231.75,155.67,130.47,,,,
24003702402,MD,2004,15.12,266.78,179.21,150.2,,,,
24003702402,MD,2005,28.05,341.63,229.49,192.33,,,,
24003702402,MD,2006,7.78,368.2,247.33,207.29,,,,
24003702402,MD,2007,-2.73,358.14,240.58,201.63,,,,
24003702402,MD,2008,-4.67,341.43,229.36,192.22,,,,
24003702402,MD,2009,-6.64,318.75,214.12,179.45,,,,
24003702402,MD,2010,-4.32,304.97,204.86,171.69,,,,
24003702402,MD,2011,-3.24,295.08,198.22,166.13,,,,
24003702402,MD,2012,-2.95,286.37,192.36,161.22,,,,
24003702402,MD,2013,2.03,292.18,196.27,164.49,,,,
24003702402,MD,2014,7.27,313.43,210.55,176.46,,,,
24003702402,MD,2015,-6.25,293.85,197.39,165.43,,,,
24003702402,MD,2016,4.88,308.2,207.03,173.51,,,,
24003702402,MD,2017,4.33,321.54,215.99,181.02,,,,
24003702402,MD,2018,0.57,323.38,217.23,182.06,,,,
24003702402,MD,2019,2.43,331.25,222.52,186.49,,,,
24003702500,MD,1992,,100,,73.53,,,,
24003702500,MD,1993,1.88,101.88,,74.91,,,,
24003702500,MD,1994,-3.94,97.87,,71.96,,,,
24003702500,MD,1995,5.5,103.26,,75.92,,,,
24003702500,MD,1996,-3.13,100.02,,73.54,,,,
24003702500,MD,1997,,,,,,,,
24003702500,MD,1998,,111.51,,81.99,,,,
24003702500,MD,1999,-0.06,111.45,,81.95,,,,
24003702500,MD,2000,22.03,136.01,,100,,,,
24003702500,MD,2001,-2.4,132.75,,97.6,,,,
24003702500,MD,2002,10.87,147.18,,108.22,,,,
24003702500,MD,2003,10.57,162.74,,119.66,,,,
24003702500,MD,2004,16.98,190.37,,139.98,,,,
24003702500,MD,2005,18.47,225.53,,165.83,,,,
24003702500,MD,2006,28.76,290.39,,213.52,,,,
24003702500,MD,2007,-13.13,252.27,,185.49,,,,
24003702500,MD,2008,-1.23,249.18,,183.21,,,,
24003702500,MD,2009,-18.47,203.15,,149.37,,,,
24003702500,MD,2010,1.92,207.05,,152.24,,,,
24003702500,MD,2011,1.41,209.97,,154.38,,,,
24003702500,MD,2012,-9.36,190.31,,139.92,,,,
24003702500,MD,2013,1.01,192.24,,141.34,,,,
24003702500,MD,2014,7.71,207.06,,152.25,,,,
24003702500,MD,2015,-3.86,199.06,,146.36,,,,
24003702500,MD,2016,20.71,240.29,,176.68,,,,
24003702500,MD,2017,-2.21,234.98,,172.77,,,,
24003702500,MD,2018,-5.74,221.5,,162.86,,,,
24003702500,MD,2019,6.95,236.89,,174.18,,,,
24003702601,MD,1985,,100,59.55,47.06,,,,
24003702601,MD,1986,13.93,113.93,67.85,53.62,,,,
24003702601,MD,1987,9.72,125.01,74.45,58.83,,,,
24003702601,MD,1988,14.96,143.71,85.59,67.64,,,,
24003702601,MD,1989,6.89,153.61,91.48,72.29,,,,
24003702601,MD,1990,9.31,167.91,100,79.03,,,,
24003702601,MD,1991,-1.59,165.24,98.41,77.77,,,,
24003702601,MD,1992,2.54,169.43,100.9,79.74,,,,
24003702601,MD,1993,0.85,170.87,101.76,80.42,,,,
24003702601,MD,1994,-2.05,167.37,99.67,78.77,,,,
24003702601,MD,1995,5.61,176.75,105.26,83.19,,,,
24003702601,MD,1996,-3.13,171.21,101.97,80.58,,,,
24003702601,MD,1997,1.65,174.03,103.64,81.91,,,,
24003702601,MD,1998,2.93,179.14,106.68,84.31,,,,
24003702601,MD,1999,5.87,189.65,112.94,89.25,,,,
24003702601,MD,2000,12.04,212.48,126.54,100,,,,
24003702601,MD,2001,9.05,231.7,137.99,109.05,,,,
24003702601,MD,2002,12.2,259.96,154.82,122.35,,,,
24003702601,MD,2003,8.91,283.13,168.62,133.25,,,,
24003702601,MD,2004,20.19,340.28,202.65,160.15,,,,
24003702601,MD,2005,17.96,401.4,239.05,188.91,,,,
24003702601,MD,2006,7.72,432.39,257.5,203.5,,,,
24003702601,MD,2007,1.89,440.56,262.37,207.34,,,,
24003702601,MD,2008,-3.96,423.13,251.99,199.14,,,,
24003702601,MD,2009,-7.17,392.8,233.93,184.86,,,,
24003702601,MD,2010,-3.71,378.24,225.25,178.01,,,,
24003702601,MD,2011,-5.23,358.44,213.47,168.7,,,,
24003702601,MD,2012,-1.82,351.91,209.58,165.62,,,,
24003702601,MD,2013,2.3,360,214.4,169.43,,,,
24003702601,MD,2014,8.49,390.57,232.6,183.82,,,,
24003702601,MD,2015,-0.38,389.09,231.72,183.12,,,,
24003702601,MD,2016,6.91,415.98,247.73,195.77,,,,
24003702601,MD,2017,0.13,416.53,248.06,196.04,,,,
24003702601,MD,2018,7.18,446.44,265.87,210.11,,,,
24003702601,MD,2019,-0.42,444.58,264.77,209.24,,,,
24003702602,MD,1985,,100,62.45,47.25,,,,
24003702602,MD,1986,8.74,108.74,67.91,51.38,,,,
24003702602,MD,1987,11.3,121.03,75.58,57.19,,,,
24003702602,MD,1988,13.64,137.55,85.9,64.99,,,,
24003702602,MD,1989,11.66,153.59,95.91,72.57,,,,
24003702602,MD,1990,4.26,160.13,100,75.66,,,,
24003702602,MD,1991,-1.93,157.05,98.07,74.2,,,,
24003702602,MD,1992,5.15,165.14,103.13,78.03,,,,
24003702602,MD,1993,0.3,165.64,103.44,78.27,,,,
24003702602,MD,1994,3.8,171.93,107.37,81.24,,,,
24003702602,MD,1995,-2.04,168.42,105.18,79.58,,,,
24003702602,MD,1996,3.37,174.1,108.72,82.26,,,,
24003702602,MD,1997,0.09,174.26,108.83,82.34,,,,
24003702602,MD,1998,2.45,178.53,111.49,84.36,,,,
24003702602,MD,1999,5.06,187.57,117.14,88.63,,,,
24003702602,MD,2000,12.83,211.64,132.16,100,,,,
24003702602,MD,2001,8.74,230.13,143.71,108.74,,,,
24003702602,MD,2002,12.8,259.58,162.11,122.65,,,,
24003702602,MD,2003,8.13,280.68,175.28,132.62,,,,
24003702602,MD,2004,20.85,339.2,211.83,160.27,,,,
24003702602,MD,2005,18.98,403.58,252.03,190.69,,,,
24003702602,MD,2006,10.18,444.68,277.69,210.11,,,,
24003702602,MD,2007,-0.39,442.95,276.62,209.3,,,,
24003702602,MD,2008,-7.29,410.68,256.46,194.05,,,,
24003702602,MD,2009,-6.11,385.6,240.8,182.2,,,,
24003702602,MD,2010,-2.52,375.89,234.74,177.61,,,,
24003702602,MD,2011,-0.59,373.66,233.35,176.56,,,,
24003702602,MD,2012,-0.75,370.86,231.6,175.23,,,,
24003702602,MD,2013,0.83,373.95,233.52,176.69,,,,
24003702602,MD,2014,0.21,374.74,234.02,177.07,,,,
24003702602,MD,2015,1.91,381.89,238.48,180.44,,,,
24003702602,MD,2016,3.69,395.98,247.28,187.1,,,,
24003702602,MD,2017,4.63,414.32,258.74,195.77,,,,
24003702602,MD,2018,-2.46,404.14,252.38,190.96,,,,
24003702602,MD,2019,3.76,419.32,261.86,198.13,,,,
24003702701,MD,1992,,100,,85.26,,,,
24003702701,MD,1993,-2.01,97.99,,83.54,,,,
24003702701,MD,1994,0.65,98.63,,84.09,,,,
24003702701,MD,1995,,,,,,,,
24003702701,MD,1996,,103.91,,88.59,,,,
24003702701,MD,1997,2.59,106.61,,90.89,,,,
24003702701,MD,1998,-3.79,102.57,,87.44,,,,
24003702701,MD,1999,8.48,111.26,,94.86,,,,
24003702701,MD,2000,5.42,117.29,,100,,,,
24003702701,MD,2001,14.7,134.54,,114.7,,,,
24003702701,MD,2002,10.06,148.08,,126.25,,,,
24003702701,MD,2003,7.97,159.88,,136.31,,,,
24003702701,MD,2004,12.92,180.54,,153.92,,,,
24003702701,MD,2005,24.17,224.18,,191.13,,,,
24003702701,MD,2006,-4.66,213.74,,182.23,,,,
24003702701,MD,2007,10.86,236.95,,202.01,,,,
24003702701,MD,2008,-8.19,217.54,,185.46,,,,
24003702701,MD,2009,-4.98,206.7,,176.22,,,,
24003702701,MD,2010,-7.26,191.7,,163.43,,,,
24003702701,MD,2011,1.38,194.33,,165.68,,,,
24003702701,MD,2012,-4.15,186.28,,158.81,,,,
24003702701,MD,2013,2.72,191.34,,163.13,,,,
24003702701,MD,2014,-9.9,172.39,,146.97,,,,
24003702701,MD,2015,7.4,185.15,,157.85,,,,
24003702701,MD,2016,3.4,191.44,,163.21,,,,
24003702701,MD,2017,1.76,194.81,,166.09,,,,
24003702701,MD,2018,6.25,206.99,,176.47,,,,
24003702701,MD,2019,12.36,232.57,,198.28,,,,
24003702702,MD,1986,,100,72.8,54.29,,,,
24003702702,MD,1987,4.02,104.02,75.72,56.47,,,,
24003702702,MD,1988,17.66,122.38,89.1,66.44,,,,
24003702702,MD,1989,17.42,143.7,104.62,78.01,,,,
24003702702,MD,1990,-4.41,137.36,100,74.57,,,,
24003702702,MD,1991,4.27,143.22,104.27,77.75,,,,
24003702702,MD,1992,5.95,151.74,110.47,82.38,,,,
24003702702,MD,1993,-0.53,150.94,109.88,81.94,,,,
24003702702,MD,1994,-3.5,145.66,106.04,79.08,,,,
24003702702,MD,1995,7.55,156.66,114.05,85.05,,,,
24003702702,MD,1996,-3.83,150.66,109.68,81.79,,,,
24003702702,MD,1997,5.48,158.92,115.69,86.27,,,,
24003702702,MD,1998,6.24,168.83,122.91,91.65,,,,
24003702702,MD,1999,5.1,177.43,129.17,96.33,,,,
24003702702,MD,2000,3.81,184.2,134.1,100,,,,
24003702702,MD,2001,12.93,208.02,151.44,112.93,,,,
24003702702,MD,2002,13.8,236.72,172.34,128.51,,,,
24003702702,MD,2003,8.96,257.94,187.78,140.03,,,,
24003702702,MD,2004,14.33,294.9,214.69,160.1,,,,
24003702702,MD,2005,17.89,347.67,253.11,188.75,,,,
24003702702,MD,2006,15.44,401.36,292.19,217.89,,,,
24003702702,MD,2007,-6.4,375.66,273.49,203.94,,,,
24003702702,MD,2008,3.84,390.09,283.99,211.78,,,,
24003702702,MD,2009,-11.6,344.83,251.04,187.21,,,,
24003702702,MD,2010,-5.63,325.41,236.9,176.66,,,,
24003702702,MD,2011,-0.61,323.42,235.45,175.58,,,,
24003702702,MD,2012,0.95,326.48,237.68,177.24,,,,
24003702702,MD,2013,1.65,331.87,241.61,180.17,,,,
24003702702,MD,2014,-2.19,324.62,236.33,176.23,,,,
24003702702,MD,2015,1.45,329.34,239.76,178.8,,,,
24003702702,MD,2016,-0.34,328.22,238.95,178.19,,,,
24003702702,MD,2017,8.41,355.82,259.04,193.17,,,,
24003702702,MD,2018,3.83,369.44,268.95,200.56,,,,
24003702702,MD,2019,1.53,375.09,273.07,203.63,,,,
24003706101,MD,1986,,100,74.81,42.05,,,,
24003706101,MD,1987,12.95,112.95,84.5,47.49,,,,
24003706101,MD,1988,12.1,126.62,94.72,53.24,,,,
24003706101,MD,1989,1.25,128.2,95.91,53.9,,,,
24003706101,MD,1990,4.27,133.67,100,56.2,,,,
24003706101,MD,1991,10.22,147.32,110.22,61.95,,,,
24003706101,MD,1992,-1.53,145.07,108.53,61,,,,
24003706101,MD,1993,4.04,150.93,112.91,63.46,,,,
