,jurscode,acctid,digxcord,digycord,ooi,resityp,desclu,acres,pflw,sqftstrc,strugrad,desccnst,descstyl,descbldg,lastassd,convey1,tradate,salepric,taxbase,geometry,fips,ct,bg,age,station_name,line,mta_metro,light_rail,marc_penn,marc_camden,x,y,dist_stat,lndist_stat,halfmi_dummy,qmi_dummy,road_name,dist_exit,prsqf,mhinc,occrate
40367,BACO,04131304500140,426226.5,174623.2,H,SF,Residential,0.161,0,1170,4.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2016.0,1,2016,129900,184000.0,POINT (426226.5 174623.1999999993),005,430700,2,76.0,HALETHORPE,Penn,0,0,1,0,426624.3687,174481.9945,422.18301205723907,6.045438897885703,1,0,METROPOLITAN BLVD,1233.6280185199396,111.02564102564102,94560.0,0.9291606016496846
40368,BACO,04131323500810,426229.3,174608.2,H,SF,Residential,0.161,0,1144,4.0,CNST Shingle Asbestos,STRY 2 Story With Basement,DWEL Standard Unit,2016.0,1,2017,210000,181400.0,POINT (426229.299999997 174608.1999999993),005,430700,2,78.0,HALETHORPE,Penn,0,0,1,0,426624.3687,174481.9945,414.73739396406023,6.027645534308602,1,0,METROPOLITAN BLVD,1231.4510254936422,183.56643356643357,94560.0,0.9291606016496846
40369,BACO,04131320780000,426235.1,174578.3,H,SF,Residential,0.161,0,1482,4.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2016.0,1,2015,239900,227700.0,POINT (426235.1000000015 174578.3000000007),005,430700,2,75.0,HALETHORPE,Penn,0,0,1,0,426624.3687,174481.9945,401.0048255681182,5.993973461069869,0,1,METROPOLITAN BLVD,1227.8750795580263,161.8758434547908,94560.0,0.9291606016496846
40370,BACO,04131304200361,426298.8,174591.0,H,SF,Residential,0.213,0,1788,4.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2016.0,1,2014,335000,315000.0,POINT (426298.799999997 174591),005,430700,1,75.0,HALETHORPE,Penn,0,0,1,0,426624.3687,174481.9945,343.3324590711968,5.838699246157757,0,1,METROPOLITAN BLVD,1292.5194117291571,187.36017897091722,94560.0,0.9291606016496846
40388,BACO,04082000009975,430932.0,203031.7,H,SF,Residential,0.189,0,2209,5.0,CNST Frame,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2015,580000,511000.0,POINT (430932 203031.6999999993),005,408900,2,27.0,HUNT VALLEY,Light Rail,0,1,0,0,429733.4905,203154.9216,1204.8272010113978,7.094091433991464,0,0,JONES FALLS EXPWY,2298.4532191844637,262.56224535989134,105820.0,0.9508333333333332
40389,BACO,04082000009980,431050.2,203036.1,H,SF,Residential,0.145,0,2756,5.0,CNST Stone,STRY 1 1/2 Story No Basement,DWEL Standard Unit,2017.0,1,2017,488500,488700.0,POINT (431050.200000003 203036.1000000015),005,408900,2,32.0,HUNT VALLEY,Light Rail,0,1,0,0,429733.4905,203154.9216,1322.0599381360387,7.186946358367239,0,0,JONES FALLS EXPWY,2416.6866775396793,177.24963715529753,105820.0,0.9508333333333332
40434,BACO,04080822035180,432741.9,195698.1,H,SF,Residential,0.275,0,1260,4.0,CNST Frame,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2016,272950,260400.0,POINT (432741.8999999985 195698.1000000015),005,408602,1,60.0,LUTHERVILLE,Light Rail,0,1,0,0,432102.3738,195694.8997,639.5342073764562,6.460740110403727,1,0,CHARLES ST,1574.4974983267018,216.62698412698413,108269.0,0.9402110199296599
40435,BACO,04080802058900,432760.1,195699.0,H,SF,Residential,0.181,0,1260,4.0,CNST Frame,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2014,280000,249900.0,POINT (432760.1000000015 195699),005,408602,1,58.0,LUTHERVILLE,Light Rail,0,1,0,0,432102.3738,195694.8997,657.7389806211036,6.488808166638453,1,0,CHARLES ST,1584.7807181065223,222.22222222222223,108269.0,0.9402110199296599
40436,BACO,04080808004780,432778.6,195702.1,N,SF,Residential,0.166,0,1260,4.0,CNST Frame,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2014,252000,268100.0,POINT (432778.6000000015 195702.1000000015),005,408602,1,58.0,LUTHERVILLE,Light Rail,0,1,0,0,432102.3738,195694.8997,676.2645324786484,6.516584319731857,1,0,CHARLES ST,1597.2253917702344,200.0,108269.0,0.9402110199296599
40437,BACO,04080805010250,432724.8,195701.3,H,SF,Residential,0.327,0,1165,4.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2017,300000,256600.0,POINT (432724.799999997 195701.3000000007),005,408602,1,61.0,LUTHERVILLE,Light Rail,0,1,0,0,432102.3738,195694.8997,622.459105711233,6.433677932544367,1,0,JONES FALLS EXPWY,1561.9025710820474,257.51072961373393,108269.0,0.9402110199296599
40467,BACO,04020212202200,421028.4,189386.4,H,SF,Residential,0.255,0,2225,4.0,CNST Shingle Asbestos,STRY 2 Story No Basement,DWEL Split Level,2016.0,1,2015,249900,235400.0,POINT (421028.3999999985 189386.3999999985),005,402604,1,50.0,OLD COURT,Metro,1,0,0,0,422040.4864,189255.8957,1020.4657041694578,6.928014374795864,0,0,NORTHWEST EXPRESSWAY,921.3691009535142,112.31460674157303,90292.0,0.9428571428571428
40614,BACO,04080814010960,432948.9,196420.6,H,SF,Residential,0.224,0,1348,4.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2017,345000,296100.0,POINT (432948.8999999985 196420.6000000015),005,408601,3,62.0,TIMONIUM BUSINESS PARK,Light Rail,0,1,0,0,432007.2373,196230.3493,960.6893199258436,6.867651068382777,0,0,JONES FALLS EXPWY,1444.3602334045377,255.9347181008902,104215.0,0.9633747547416612
40763,BACO,04081800007885,430673.8,198113.0,H,TH,Residential,0.088,0,1727,3.0,CNST Brick,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2015,315000,299600.0,POINT (430673.799999997 198113),005,408703,4,36.0,TIMONIUM FAIRGROUNDS,Light Rail,0,1,0,0,431422.0074,197865.5839,788.053957517145,6.6695665615201705,1,0,JONES FALLS EXPWY,502.40115009212695,182.39722061378112,99276.0,0.938336856941508
40764,BACO,04081800007887,430684.2,198122.0,H,TH,Residential,0.056,0,1520,3.0,CNST Brick,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2017,290000,250900.0,POINT (430684.200000003 198122),005,408703,4,38.0,TIMONIUM FAIRGROUNDS,Light Rail,0,1,0,0,431422.0074,197865.5839,781.0947291011358,6.6606964345473125,1,0,JONES FALLS EXPWY,499.5515399632547,190.78947368421052,99276.0,0.938336856941508
40765,BACO,04081800007922,430642.1,198168.6,H,TH,Residential,0.046,0,1520,3.0,CNST Brick,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2016,275000,263800.0,POINT (430642.1000000015 198168.6000000015),005,408703,4,37.0,TIMONIUM FAIRGROUNDS,Light Rail,0,1,0,0,431422.0074,197865.5839,836.7044337354462,6.729470882361788,0,0,JONES FALLS EXPWY,438.42579455150013,180.92105263157896,99276.0,0.938336856941508
40766,BACO,04081800007920,430648.7,198179.0,H,TH,Residential,0.046,0,1520,3.0,CNST Brick,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2016,289000,273800.0,POINT (430648.700000003 198179),005,408703,4,37.0,TIMONIUM FAIRGROUNDS,Light Rail,0,1,0,0,431422.0074,197865.5839,834.4063678025028,6.726720535252005,0,0,JONES FALLS EXPWY,432.45932739768557,190.1315789473684,99276.0,0.938336856941508
40767,BACO,04081800007918,430656.6,198188.0,H,TH,Residential,0.046,0,1520,3.0,CNST Brick,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2015,260000,253600.0,POINT (430656.6000000015 198188),005,408703,4,36.0,TIMONIUM FAIRGROUNDS,Light Rail,0,1,0,0,431422.0074,197865.5839,830.5423706901977,6.7220789460423855,0,0,JONES FALLS EXPWY,428.6333999599527,171.05263157894737,99276.0,0.938336856941508
40768,BACO,04081800007916,430666.6,198196.6,H,TH,Residential,0.047,0,1520,3.0,CNST Brick,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2015,127500,250900.0,POINT (430666.6000000015 198196.6000000015),005,408703,4,36.0,TIMONIUM FAIRGROUNDS,Light Rail,0,1,0,0,431422.0074,197865.5839,824.7496580373405,6.715079895482767,0,0,JONES FALLS EXPWY,426.575917581361,83.88157894736842,99276.0,0.938336856941508
40769,BACO,04081800007914,430689.1,198205.7,H,TH,Residential,0.088,0,1727,3.0,CNST Brick,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2017,340000,283800.0,POINT (430689.1000000015 198205.6999999993),005,408703,4,38.0,TIMONIUM FAIRGROUNDS,Light Rail,0,1,0,0,431422.0074,197865.5839,807.9803329607,6.69453771782969,0,0,JONES FALLS EXPWY,431.6896267415302,196.87319050376377,99276.0,0.938336856941508
40770,BACO,04081800007913,430695.8,198212.4,H,TH,Residential,0.046,0,1520,3.0,CNST Brick,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2015,286300,254200.0,POINT (430695.799999997 198212.3999999985),005,408703,4,36.0,TIMONIUM FAIRGROUNDS,Light Rail,0,1,0,0,431422.0074,197865.5839,804.7723870991535,6.690559488492393,0,0,JONES FALLS EXPWY,430.2703493264036,188.35526315789474,99276.0,0.938336856941508
40771,BACO,04081800007899,430745.7,198178.3,N,TH,Residential,0.049,0,1520,3.0,CNST Brick,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,2,2014,215000,253100.0,POINT (430745.700000003 198178.3000000007),005,408703,4,35.0,TIMONIUM FAIRGROUNDS,Light Rail,0,1,0,0,431422.0074,197865.5839,745.1060719725812,6.613526586731391,1,0,JONES FALLS EXPWY,487.9200015747368,141.44736842105263,99276.0,0.938336856941508
40772,BACO,04081800007902,430757.2,198192.9,H,TH,Residential,0.052,0,1520,3.0,CNST Brick,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2017,269000,252000.0,POINT (430757.200000003 198192.8999999985),005,408703,4,38.0,TIMONIUM FAIRGROUNDS,Light Rail,0,1,0,0,431422.0074,197865.5839,741.0159974042641,6.608022214002677,1,0,JONES FALLS EXPWY,484.2389498183388,176.97368421052633,99276.0,0.938336856941508
40773,BACO,04081800007903,430760.3,198197.1,H,TH,Residential,0.052,0,1520,3.0,CNST Brick,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2014,205000,242300.0,POINT (430760.299999997 198197.1000000015),005,408703,4,35.0,TIMONIUM FAIRGROUNDS,Light Rail,0,1,0,0,431422.0074,197865.5839,740.1078352368028,6.6067958988745845,1,0,JONES FALLS EXPWY,483.1677756965018,134.8684210526316,99276.0,0.938336856941508
40774,BACO,04081800007904,430764.8,198201.9,H,TH,Residential,0.052,0,1520,3.0,CNST Brick,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2015,258540,248100.0,POINT (430764.799999997 198201.8999999985),005,408703,4,36.0,TIMONIUM FAIRGROUNDS,Light Rail,0,1,0,0,431422.0074,197865.5839,738.2615293626571,6.6042981376543475,1,0,JONES FALLS EXPWY,482.65981330056695,170.0921052631579,99276.0,0.938336856941508
40775,BACO,04082000001752,429974.6,197877.2,H,TH,Residential,0.046,0,1520,4.0,CNST Brick,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2017,345000,312900.0,POINT (429974.6000000015 197877.1999999993),005,408703,3,31.0,TIMONIUM FAIRGROUNDS,Light Rail,0,1,0,0,431422.0074,197865.5839,1447.4540114800352,7.277561437944193,0,0,JONES FALLS EXPWY,821.2124940069931,226.97368421052633,99276.0,0.938336856941508
40776,BACO,04082000001794,429923.4,197853.0,H,TH,Residential,0.046,0,1520,4.0,CNST Brick,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2017,345000,311500.0,POINT (429923.3999999985 197853),005,408703,3,31.0,TIMONIUM FAIRGROUNDS,Light Rail,0,1,0,0,431422.0074,197865.5839,1498.6602329675804,7.312326809947524,0,0,JONES FALLS EXPWY,870.5057772502263,226.97368421052633,99276.0,0.938336856941508
40777,BACO,04082000001793,429918.2,197860.3,H,TH,Residential,0.088,0,1727,4.0,CNST Brick,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2016,382000,331300.0,POINT (429918.200000003 197860.3000000007),005,408703,3,30.0,TIMONIUM FAIRGROUNDS,Light Rail,0,1,0,0,431422.0074,197865.5839,1503.8166829387833,7.315761610737147,0,0,JONES FALLS EXPWY,867.7190757773518,221.19281991893456,99276.0,0.938336856941508
40778,BACO,04082000001789,429901.0,197891.8,H,TH,Residential,0.088,0,1727,4.0,CNST Brick,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2014,375000,323300.0,POINT (429901 197891.8000000007),005,408703,3,28.0,TIMONIUM FAIRGROUNDS,Light Rail,0,1,0,0,431422.0074,197865.5839,1521.2333137142427,7.327276675442396,0,0,JONES FALLS EXPWY,853.3674567845239,217.13954834973944,99276.0,0.938336856941508
40791,BACO,04131303470241,431848.2,174957.1,H,SF,Residential,0.108,0,1154,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2016.0,1,2016,165000,177400.0,POINT (431848.200000003 174957.1000000015),005,430104,2,81.0,PATAPSCO,Light Rail,0,1,0,0,431941.7503,174936.2641,95.84254461567235,4.562706684679037,0,1,HARBOR TUNNEL THRUWAY,1428.750129928144,142.98093587521663,78854.0,0.8910505836575876
40792,BACO,04131311570090,431860.1,174829.6,H,SF,Residential,0.242,0,1108,3.0,CNST Siding,STRY Split Foyer,DWEL Split Foyer,2016.0,1,2016,189900,190400.0,POINT (431860.1000000015 174829.6000000015),005,430104,2,36.0,PATAPSCO,Light Rail,0,1,0,0,431941.7503,174936.2641,134.32796327772255,4.900284296879447,0,1,HARBOR TUNNEL THRUWAY,1316.363938663604,171.3898916967509,78854.0,0.8910505836575876
40793,BACO,04131313550610,431837.3,174657.4,H,SF,Residential,0.115,0,858,3.0,CNST Shingle Asbestos,STRY 1 Story With Basement,DWEL Standard Unit,2016.0,1,2016,200000,147600.0,POINT (431837.299999997 174657.3999999985),005,430104,2,60.0,PATAPSCO,Light Rail,0,1,0,0,431941.7503,174936.2641,297.7835647586294,5.696366929870767,0,1,HARBOR TUNNEL THRUWAY,1194.809361990918,233.1002331002331,78854.0,0.8910505836575876
40794,BACO,04131302570640,431770.5,174432.9,H,SF,Residential,0.129,0,1248,3.0,CNST Stucco,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2016.0,1,2015,174999,167800.0,POINT (431770.5 174432.8999999985),005,430104,2,66.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,274.3287527096302,5.61432721457781,0,1,HARBOR TUNNEL THRUWAY,1087.1450638329693,140.22355769230768,78854.0,0.8910505836575876
40795,BACO,04131320200120,431761.9,174404.7,H,SF,Residential,0.115,0,1364,3.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2016.0,1,2015,215000,204900.0,POINT (431761.8999999985 174404.6999999993),005,430104,2,91.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,244.84673361808225,5.5006324377206965,0,1,HARBOR TUNNEL THRUWAY,1076.6333227532077,157.62463343108504,78854.0,0.8910505836575876
40796,BACO,04132500014039,431661.5,174257.2,H,SF,Residential,0.16,0,1680,4.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2016.0,1,2017,286000,274800.0,POINT (431661.5 174257.1999999993),005,430104,2,0.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,91.93794953049742,4.521113887872448,0,1,HARBOR TUNNEL THRUWAY,1058.526482319397,170.23809523809524,78854.0,0.8910505836575876
40961,BACO,04081700009466,431923.2,194822.3,H,SF,Residential,0.192,0,1444,4.0,CNST Siding,STRY Split Foyer,DWEL Split Foyer,2017.0,1,2017,440000,326300.0,POINT (431923.200000003 194822.3000000007),005,408800,1,35.0,LUTHERVILLE,Light Rail,0,1,0,0,432102.3738,195694.8997,890.8049657720695,6.79212550987606,0,0,CHARLES ST,470.24625293557455,304.7091412742382,90708.0,0.9255419415645616
40983,BACO,04082000003128,430624.3,196348.6,H,TH,Residential,0.112,0,1628,4.0,CNST Siding,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2017,300000,293400.0,POINT (430624.299999997 196348.6000000015),005,408704,1,31.0,TIMONIUM BUSINESS PARK,Light Rail,0,1,0,0,432007.2373,196230.3493,1387.9837188491501,7.235607411062182,0,0,TIMONIUM RD W,963.9957645275458,184.27518427518427,113009.0,0.9598880597014924
40984,BACO,04082000003135,430671.3,196372.5,N,TH,Residential,0.089,0,1540,4.0,CNST Siding,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2015,275000,284100.0,POINT (430671.299999997 196372.5),005,408704,1,29.0,TIMONIUM BUSINESS PARK,Light Rail,0,1,0,0,432007.2373,196230.3493,1343.4788018609322,7.203017649636265,0,0,TIMONIUM RD W,911.4913889347761,178.57142857142858,113009.0,0.9598880597014924
40985,BACO,04082000003145,430761.7,196315.3,H,TH,Residential,0.046,0,1628,4.0,CNST Siding,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2017,285000,274600.0,POINT (430761.700000003 196315.3000000007),005,408704,1,31.0,TIMONIUM BUSINESS PARK,Light Rail,0,1,0,0,432007.2373,196230.3493,1248.430930053573,7.129642785845537,0,0,TIMONIUM RD W,852.7747655690622,175.06142506142507,113009.0,0.9598880597014924
40986,BACO,04082000003148,430770.0,196297.0,H,TH,Residential,0.046,0,1540,4.0,CNST Siding,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2014,317250,285500.0,POINT (430770 196297),005,408704,1,28.0,TIMONIUM BUSINESS PARK,Light Rail,0,1,0,0,432007.2373,196230.3493,1239.0312555870926,7.122085107773505,0,0,TIMONIUM RD W,854.0431259278157,206.0064935064935,113009.0,0.9598880597014924
40987,BACO,04082000003167,430728.6,196261.2,H,TH,Residential,0.092,0,1628,4.0,CNST Siding,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2014,277500,292100.0,POINT (430728.6000000015 196261.1999999993),005,408704,1,28.0,TIMONIUM BUSINESS PARK,Light Rail,0,1,0,0,432007.2373,196230.3493,1279.0094255469228,7.153841171017617,0,0,TIMONIUM RD W,907.6199513355288,170.45454545454547,113009.0,0.9598880597014924
40988,BACO,04082000003166,430732.6,196252.8,H,TH,Residential,0.051,0,1628,4.0,CNST Siding,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2016,322500,294500.0,POINT (430732.6000000015 196252.8000000007),005,408704,1,30.0,TIMONIUM BUSINESS PARK,Light Rail,0,1,0,0,432007.2373,196230.3493,1274.835001275836,7.150572038454181,0,0,TIMONIUM RD W,908.3088030378157,198.0958230958231,113009.0,0.9598880597014924
40989,BACO,04082000003158,430755.7,196202.0,H,TH,Residential,0.092,0,1540,4.0,CNST Siding,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2016,285000,283000.0,POINT (430755.700000003 196202),005,408704,1,30.0,TIMONIUM BUSINESS PARK,Light Rail,0,1,0,0,432007.2373,196230.3493,1251.8583370710392,7.132384395953896,0,0,TIMONIUM RD W,915.3923504485703,185.06493506493507,113009.0,0.9598880597014924
41131,BACO,04080819008426,428432.5,201768.2,H,SF,Residential,0.88,0,1282,4.0,CNST Stone,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2017,470000,360500.0,POINT (428432.5 201768.1999999993),005,408304,2,62.0,GILROY ROAD,Light Rail,0,1,0,0,429101.7748,201587.6796,693.1928827757454,6.541308290586991,1,0,SHAWAN RD,1241.9657879064757,366.61466458658344,85463.0,0.9664596273291924
41132,BACO,04080802067125,428482.4,201853.5,H,SF,Residential,1.0,0,1912,4.0,CNST Stone,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2015,503500,387100.0,POINT (428482.3999999985 201853.5),005,408304,2,61.0,GILROY ROAD,Light Rail,0,1,0,0,429101.7748,201587.6796,674.0071423457331,6.513240707808286,1,0,SHAWAN RD,1150.6567757353268,263.336820083682,85463.0,0.9664596273291924
41133,BACO,04080819033587,428374.7,201829.4,H,SF,Residential,0.87,0,3268,6.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2015,634740,609400.0,POINT (428374.700000003 201829.3999999985),005,408304,2,0.0,GILROY ROAD,Light Rail,0,1,0,0,429101.7748,201587.6796,766.2026602447713,6.641446704258396,1,0,SHAWAN RD,1192.09690843198,194.22888616891066,85463.0,0.9664596273291924
41134,BACO,04080820030225,428320.7,201837.0,H,SF,Residential,2.13,0,2104,4.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2014,416000,381200.0,POINT (428320.700000003 201837),005,408304,2,73.0,GILROY ROAD,Light Rail,0,1,0,0,429101.7748,201587.6796,819.901521554,6.709184237380383,0,0,SHAWAN RD,1197.0529889925108,197.71863117870723,85463.0,0.9664596273291924
41135,BACO,04082000007390,427892.9,202059.5,H,SF,Residential,4.16,0,2476,4.0,CNST Siding,STRY 2 1/2 Story With Basement,DWEL Standard Unit,2017.0,3,2014,375000,441700.0,POINT (427892.8999999985 202059.5),005,408304,2,135.0,GILROY ROAD,Light Rail,0,1,0,0,429101.7748,201587.6796,1297.687470824479,7.16833909078749,0,0,SHAWAN RD,1186.0433134611812,151.453957996769,85463.0,0.9664596273291924
41136,BACO,04082000011680,428140.7,202271.5,H,SF,Residential,20.78,0,6532,6.0,CNST Brick,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2015,1000000,1215900.0,POINT (428140.700000003 202271.5),005,408304,2,27.0,GILROY ROAD,Light Rail,0,1,0,0,429101.7748,201587.6796,1179.5232556611563,7.072865615195249,0,0,SHAWAN RD,869.0435491982734,153.09246785058176,85463.0,0.9664596273291924
41180,BACO,04030302065927,423009.1,187365.6,H,SF,Residential,0.432,0,824,4.0,CNST Brick,STRY 1 Story No Basement,DWEL Standard Unit,2017.0,1,2014,50000,145500.0,POINT (423009.1000000015 187365.6000000015),005,403100,1,63.0,MILFORD MILL,Metro,1,0,0,0,424078.9014,187969.962,1228.7100807273102,7.113720183224431,0,0,BALTO BELTWAY (INNER LOOP),1203.3579951577096,60.679611650485434,73542.0,0.9367219917012448
41181,BACO,04030320001302,423010.7,187354.7,H,SF,Residential,0.377,0,1140,4.0,CNST Frame,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2017,158000,165100.0,POINT (423010.700000003 187354.6999999993),005,403100,1,66.0,MILFORD MILL,Metro,1,0,0,0,424078.9014,187969.962,1232.7212010833805,7.1169793633090475,0,0,BALTO BELTWAY (INNER LOOP),1199.6386550758793,138.59649122807016,73542.0,0.9367219917012448
41182,BACO,04030302049100,423172.4,187440.9,H,SF,Residential,0.377,0,1970,4.0,CNST Brick,STRY 2 Story No Basement,DWEL Split Level,2017.0,1,2017,262500,204200.0,POINT (423172.3999999985 187440.8999999985),005,403100,1,61.0,MILFORD MILL,Metro,1,0,0,0,424078.9014,187969.962,1049.5958212808346,6.956160436932694,0,0,BALTO BELTWAY (INNER LOOP),1382.8785867212323,133.248730964467,73542.0,0.9367219917012448
41183,BACO,04030314066170,423205.2,187461.4,H,SF,Residential,0.344,0,1968,4.0,CNST Frame,STRY 1 Story No Basement,DWEL Standard Unit,2017.0,1,2016,261500,248100.0,POINT (423205.200000003 187461.3999999985),005,403100,1,62.0,MILFORD MILL,Metro,1,0,0,0,424078.9014,187969.962,1010.9349356918184,6.918630860561596,0,0,BALTO BELTWAY (INNER LOOP),1421.459680433522,132.8760162601626,73542.0,0.9367219917012448
41184,BACO,04031800003616,423263.3,187586.8,H,SF,Residential,0.325,0,1480,4.0,CNST Stucco,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2016,285000,270900.0,POINT (423263.299999997 187586.8000000007),005,403100,1,67.0,MILFORD MILL,Metro,1,0,0,0,424078.9014,187969.962,901.1208364754455,6.803639362351128,0,0,BALTO BELTWAY (INNER LOOP),1533.8711226872074,192.56756756756758,73542.0,0.9367219917012448
41185,BACO,04031800003617,423274.2,187591.5,H,SF,Residential,0.23,0,1704,4.0,CNST Brick,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2017,299900,228800.0,POINT (423274.200000003 187591.5),005,403100,1,62.0,MILFORD MILL,Metro,1,0,0,0,424078.9014,187969.962,889.2568968532773,6.790386166607628,0,0,BALTO BELTWAY (INNER LOOP),1545.6330513821263,175.99765258215962,73542.0,0.9367219917012448
41186,BACO,04030302086590,423228.7,187571.0,H,SF,Residential,0.562,0,1080,4.0,CNST Brick,STRY Split Foyer,DWEL Split Foyer,2017.0,1,2015,200000,197300.0,POINT (423228.700000003 187571),005,403100,1,56.0,MILFORD MILL,Metro,1,0,0,0,424078.9014,187969.962,939.1555238621805,6.8449810926098795,0,0,BALTO BELTWAY (INNER LOOP),1496.0891443873747,185.1851851851852,73542.0,0.9367219917012448
41187,BACO,04030308033090,423317.2,187517.4,H,SF,Residential,0.514,0,1352,4.0,CNST Brick,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2015,255000,248400.0,POINT (423317.200000003 187517.3999999985),005,403100,1,63.0,MILFORD MILL,Metro,1,0,0,0,424078.9014,187969.962,886.003039838311,6.786720381567943,0,0,BALTO BELTWAY (INNER LOOP),1546.6445418415753,188.6094674556213,73542.0,0.9367219917012448
41188,BACO,04081800004538,430930.6,197391.2,H,SF,Residential,0.348,0,2000,4.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2015,470000,452000.0,POINT (430930.6000000015 197391.1999999993),005,408703,2,36.0,TIMONIUM FAIRGROUNDS,Light Rail,0,1,0,0,431422.0074,197865.5839,683.0236579747531,6.526529497294108,1,0,TIMONIUM RD W,902.5544425431414,235.0,99276.0,0.938336856941508
41189,BACO,04081600003083,433190.6,195230.6,H,SF,Residential,0.217,0,1770,4.0,CNST Brick,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2015,323000,329100.0,POINT (433190.6000000015 195230.6000000015),005,408602,1,57.0,LUTHERVILLE,Light Rail,0,1,0,0,432102.3738,195694.8997,1183.135864467135,7.075923704777957,0,0,YORK RD,1233.3216421203829,182.4858757062147,108269.0,0.9402110199296599
41190,BACO,04081600003059,433174.2,195247.0,H,SF,Residential,0.181,0,1228,4.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2015,235000,237500.0,POINT (433174.200000003 195247),005,408602,1,57.0,LUTHERVILLE,Light Rail,0,1,0,0,432102.3738,195694.8997,1161.6477711737425,7.0575947685466565,0,0,YORK RD,1252.4794942956314,191.36807817589576,108269.0,0.9402110199296599
41191,BACO,04081600003158,433136.1,195272.3,H,SF,Residential,0.178,0,1529,4.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2015,329500,293200.0,POINT (433136.1000000015 195272.3000000007),005,408602,1,57.0,LUTHERVILLE,Light Rail,0,1,0,0,432102.3738,195694.8997,1116.7722968488188,7.018197925870226,0,0,YORK RD,1284.9927839947104,215.50032701111837,108269.0,0.9402110199296599
41269,BACO,04081800004517,430974.1,197600.2,H,SF,Residential,0.283,0,2080,4.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2014,430000,431600.0,POINT (430974.1000000015 197600.1999999993),005,408703,4,34.0,TIMONIUM FAIRGROUNDS,Light Rail,0,1,0,0,431422.0074,197865.5839,520.6242919352029,6.2550286528917605,1,0,TIMONIUM RD W,1046.409089716285,206.73076923076923,99276.0,0.938336856941508
